,id,age,gender,nonblack,marijuana,cocaine,crack,heroin,pcp,otherdrug,nondrug,priorarr,priorfelarr,priordrugarr,priorfeldrugarr,priorcon,priorfelcon,priordrugcon,priorfeldrugcon,pwid,dist,laterarr,oob_preds,selected_drugs,arrest_conviction,pwid_dist,_orig_order,pair_group,pair_group_size
471,57,25,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0.4444444444444444,crack,"In the past, they were arrested and convicted on a felony charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of crack,56,4,100
472,112,33,female,not Black,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0.4444444444444444,cocaine,"In the past, they were arrested and convicted on a non-felony drug related charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of cocaine,111,4,100
473,491,21,female,not Black,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0.4444444444444444,marijuana and crack,"In the past, they were arrested and convicted on a non-felony drug related charge.In additon, they have been arrested for a felony charge in the past, but they weren't convicted of it.",charged with possession and intent to distribute marijuana and crack,490,4,100
474,475,30,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0.44594594594594594,heroin,"In the past, they were arrested and convicted on a felony charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of heroin,474,4,100
475,468,22,male,not Black,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.44594594594594594,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute marijuana. They also were charged with at least one non-drug related charge,467,4,100
476,457,23,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.44594594594594594,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,456,4,100
477,194,51,male,not Black,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.4461538461538462,crack and heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute crack and heroin,193,4,100
478,337,41,female,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.4461538461538462,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,336,4,100
479,686,22,male,not Black,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0.44776119402985076,pcp,"In the past, they were arrested and convicted on two separate charges, one of which was a felony and one of which was drug related.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it. ",charged with distribution of pcp,685,4,100
480,306,22,male,not Black,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.44776119402985076,marijuana and cocaine,"In the past, they were arrested on a non-felony drug related charge, but they weren't convicted of it.",charged with possession and intent to distribute marijuana and cocaine,305,4,100
481,391,27,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.4482758620689655,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana,390,4,100
482,340,26,male,not Black,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0.44871794871794873,cocaine,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with possession and intent to distribute cocaine,339,4,100
483,545,35,male,not Black,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4492753623188406,marijuana,They have no prior arrests.,charged with possession and intent to distribute marijuana,544,4,100
484,481,42,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.45,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,480,4,100
485,209,38,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0.45161290322580644,cocaine,"In the past, they were arrested and convicted on two separate charges, one of which was a felony and one of which was drug related.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it. ",charged with distribution of cocaine,208,4,100
486,645,42,female,not Black,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.45161290322580644,crack and heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute crack and heroin,644,4,100
487,305,38,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.4520547945205479,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,304,4,100
488,810,23,male,not Black,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.45454545454545453,crack,They have no prior arrests.,charged with distribution of crack,809,4,100
489,678,19,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.4578313253012048,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,677,4,100
490,186,27,female,not Black,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0.4578313253012048,cocaine,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.In additon, they have been arrested for a felony charge in the past, but they weren't convicted of it.",charged with distribution of cocaine,185,4,100
491,13,27,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0.4578313253012048,marijuana,"In the past, they were arrested and convicted on two separate charges, one of which was a felony and one of which was drug related.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it. ",charged with distribution of marijuana,12,4,100
492,920,27,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.4583333333333333,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of crack,919,4,100
493,323,34,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.4594594594594595,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,322,4,100
494,551,30,male,not Black,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0.4594594594594595,marijuana,"In the past, they were arrested and convicted on a felony charge.In additon, they have been arrested for a non-felony drug charge in the past, but they weren't convicted of it.",charged with distribution of marijuana,550,4,100
495,324,50,male,not Black,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0.4594594594594595,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin. They also were charged with at least one non-drug related charge,323,4,100
496,202,45,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.4605263157894737,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,201,4,100
497,196,45,male,not Black,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0.4605263157894737,marijuana,"In the past, they were arrested and convicted on a felony charge.",charged with possession and intent to distribute marijuana,195,4,100
498,816,45,male,not Black,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.46153846153846156,cocaine and crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine and crack,815,4,100
499,558,39,female,not Black,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.4625,marijuana and cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute marijuana and cocaine. They also were charged with at least one non-drug related charge,557,4,100
500,614,37,male,not Black,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0.4626865671641791,cocaine and heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine and heroin,613,5,100
501,220,27,male,not Black,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.4634146341463415,cocaine,"In the past, they were arrested on a non-felony drug related charge, but they weren't convicted of it.",charged with possession and intent to distribute cocaine,219,5,100
502,789,27,male,not Black,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0.4647887323943662,cocaine,"In the past, they were arrested on a felony charge, but they weren't convicted of it.",charged with possession and intent to distribute cocaine,788,5,100
503,862,31,male,not Black,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.46551724137931033,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin. They also were charged with at least one non-drug related charge,861,5,100
504,58,25,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0.4657534246575342,cocaine,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of cocaine,57,5,100
505,504,42,female,not Black,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0.4657534246575342,cocaine,"In the past, they were arrested and convicted on a felony charge.In additon, they have been arrested for a non-felony drug charge in the past, but they weren't convicted of it.",charged with possession and intent to distribute cocaine,503,5,100
506,806,41,male,not Black,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.4666666666666667,marijuana and cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana and cocaine,805,5,100
507,959,37,female,not Black,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.46875,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin. They also were charged with at least one non-drug related charge,958,5,100
508,125,49,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.4696969696969697,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,124,5,100
509,708,31,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.47058823529411764,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute marijuana,707,5,100
510,986,38,female,not Black,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.47058823529411764,crack,They have no prior arrests.,charged with distribution of crack,985,5,100
511,887,40,male,not Black,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.4714285714285714,marijuana,"In the past, they were arrested on a non-felony drug related charge, but they weren't convicted of it.",charged with possession and intent to distribute marijuana,886,5,100
512,492,26,male,not Black,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.4714285714285714,cocaine and heroin,"In the past, they were arrested on a non-felony drug related charge, but they weren't convicted of it.",charged with possession and intent to distribute cocaine and heroin,491,5,100
513,417,48,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.47297297297297297,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,416,5,100
514,113,22,male,not Black,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.47435897435897434,cocaine,"In the past, they were arrested, but it wasn't a drug related or felony arrest, and they weren't convicted.",charged with possession and intent to distribute cocaine,112,5,100
515,295,63,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.47435897435897434,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine,294,5,100
516,407,26,male,not Black,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.47560975609756095,crack,"In the past, they were arrested on a non-felony drug related charge, but they weren't convicted of it.",charged with possession and intent to distribute crack,406,5,100
517,117,28,male,not Black,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0.47692307692307695,marijuana and cocaine,"In the past, they were arrested and convicted on a non-felony drug related charge.",charged with possession and intent to distribute marijuana and cocaine. They also were charged with at least one non-drug related charge,116,5,100
518,173,24,male,not Black,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0.47761194029850745,cocaine,"In the past, they were arrested on a felony charge, but they weren't convicted of it.",charged with distribution of cocaine,172,5,100
519,639,36,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.4794520547945205,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of crack,638,5,100
520,91,25,male,not Black,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0.4805194805194805,heroin,"In the past, they were arrested on a felony charge, but they weren't convicted of it.",charged with distribution of heroin,90,5,100
521,670,24,male,not Black,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0.4810126582278481,cocaine,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.In additon, they have been arrested for a felony charge in the past, but they weren't convicted of it.",charged with distribution of cocaine,669,5,100
522,243,25,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0.48148148148148145,cocaine,"In the past, they were arrested and convicted on a felony charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of cocaine,242,5,100
523,210,26,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.4819277108433735,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute crack,209,5,100
524,111,28,female,not Black,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4827586206896552,pcp,They have no prior arrests.,charged with possession and intent to distribute pcp. They also were charged with at least one non-drug related charge,110,5,100
525,749,23,male,not Black,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0.4838709677419355,cocaine,"In the past, they were arrested and convicted on a felony charge.",charged with possession and intent to distribute cocaine. They also were charged with at least one non-drug related charge,748,5,100
526,753,40,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.4857142857142857,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,752,5,100
527,867,33,male,not Black,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0.4857142857142857,marijuana,"In the past, they were arrested and convicted on a non-felony drug related charge.In additon, they have been arrested for a felony charge in the past, but they weren't convicted of it.",charged with distribution of marijuana,866,5,100
528,176,23,male,not Black,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0.4857142857142857,marijuana and cocaine,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with possession and intent to distribute marijuana and cocaine,175,5,100
529,188,27,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.4864864864864865,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,187,5,100
530,976,33,male,Black,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.4868421052631579,,They have no prior arrests.,"charged with possession and intent to distribute a drug other than marijuana, cocaine, crack, heroin, or PCP. This may include prescription drugs or ectasy",975,5,100
531,119,53,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.48717948717948717,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,118,5,100
532,174,30,male,not Black,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0.48717948717948717,heroin,"In the past, they were arrested and convicted on a felony charge.",charged with distribution of heroin,173,5,100
533,277,48,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.4875,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin,276,5,100
534,452,33,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.4875,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana,451,5,100
535,201,48,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.4880952380952381,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine,200,5,100
536,115,31,female,not Black,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.4918032786885246,crack,"In the past, they were arrested, but it wasn't a drug related or felony arrest, and they weren't convicted.",charged with distribution of crack,114,5,100
537,737,43,male,not Black,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.49230769230769234,marijuana and cocaine,They have no prior arrests.,charged with possession and intent to distribute marijuana and cocaine,736,5,100
538,528,48,female,not Black,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0.4925373134328358,,"In the past, they were arrested and convicted on two separate charges, one of which was a felony and one of which was drug related.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it. ","charged with possession and intent to distribute a drug other than marijuana, cocaine, crack, heroin, or PCP. This may include prescription drugs or ectasy",527,5,100
539,106,58,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.4925373134328358,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,105,5,100
540,402,23,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.49295774647887325,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of crack,401,5,100
541,837,53,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.49333333333333335,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,836,5,100
542,924,22,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.49333333333333335,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,923,5,100
543,416,38,male,not Black,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0.4935064935064935,marijuana and cocaine,"In the past, they were arrested and convicted on two separate charges, one of which was a felony and one of which was drug related.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it. ",charged with distribution of marijuana and cocaine,415,5,100
544,322,21,male,not Black,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0.4936708860759494,crack,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with possession and intent to distribute crack. They also were charged with at least one non-drug related charge,321,5,100
545,47,28,male,not Black,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0.4939759036144578,,"In the past, they were arrested and convicted on a felony drug charge.","charged with distribution of a drug other than marijuana, cocaine, crack, heroin, or PCP. This may include prescription drugs or ectasy",46,5,100
546,994,19,female,not Black,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.5,marijuana and cocaine,"In the past, they were arrested on a non-felony drug related charge, but they weren't convicted of it.",charged with possession and intent to distribute marijuana and cocaine,993,5,100
547,1001,31,male,Black,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.5,cocaine,"In the past, they were arrested on a felony charge, but they weren't convicted of it.",charged with distribution of cocaine,1000,5,100
548,886,49,female,not Black,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0.5,crack,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with possession and intent to distribute crack,885,5,100
549,848,51,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.5,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,847,5,100
550,168,21,male,not Black,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0.5,cocaine,"In the past, they were arrested and convicted on a non-felony drug related charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of cocaine. They also were charged with at least one non-drug related charge,167,5,100
551,653,36,female,not Black,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.5,crack,"In the past, they were arrested, but it wasn't a drug related or felony arrest, and they weren't convicted.",charged with distribution of crack,652,5,100
552,15,34,female,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.5,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin,14,5,100
553,618,43,female,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.5,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,617,5,100
554,658,42,female,not Black,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0.5,cocaine,"In the past, they were arrested and convicted on a non-felony drug related charge.",charged with distribution of cocaine,657,5,100
555,525,39,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.5,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin,524,5,100
556,228,47,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.5061728395061729,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana,227,5,100
557,602,53,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.5061728395061729,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,601,5,100
558,980,26,male,not Black,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0.5063291139240507,,"In the past, they were arrested and convicted on a felony drug charge.","charged with distribution of a drug other than marijuana, cocaine, crack, heroin, or PCP. This may include prescription drugs or ectasy",979,5,100
559,327,57,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.5064935064935064,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin,326,5,100
560,66,33,male,not Black,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0.5068493150684932,crack,"In the past, they were arrested on a felony charge, but they weren't convicted of it.",charged with distribution of crack,65,5,100
561,458,31,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.5068493150684932,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute marijuana,457,5,100
562,479,41,male,not Black,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.5072463768115942,cocaine and heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine and heroin,478,5,100
563,500,37,female,not Black,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0.5072463768115942,cocaine,"In the past, they were arrested and convicted on a non-felony drug related charge.In additon, they have been arrested for a felony charge in the past, but they weren't convicted of it.",charged with distribution of cocaine,499,5,100
564,145,26,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.5072463768115942,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute crack,144,5,100
565,746,50,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.5074626865671642,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,745,5,100
566,505,43,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.5125,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute crack,504,5,100
567,703,20,male,not Black,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.5125,crack,"In the past, they were arrested on a non-felony drug related charge, but they weren't convicted of it.",charged with distribution of crack,702,5,100
568,153,22,male,Black,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0.5131578947368421,cocaine,"In the past, they were arrested and convicted on two separate charges, one of which was a felony and one of which was drug related.",charged with distribution of cocaine. They also were charged with at least one non-drug related charge,152,5,100
569,180,44,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.5138888888888888,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana,179,5,100
570,693,51,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0.5138888888888888,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine,692,5,100
571,676,24,male,not Black,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5138888888888888,,They have no prior arrests.,"charged with distribution of a drug other than marijuana, cocaine, crack, heroin, or PCP. This may include prescription drugs or ectasy",675,5,100
572,156,51,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.5142857142857142,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,155,5,100
573,961,25,male,Black,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.5147058823529411,cocaine,"In the past, they were arrested, but it wasn't a drug related or felony arrest, and they weren't convicted.",charged with possession and intent to distribute cocaine. They also were charged with at least one non-drug related charge,960,5,100
574,962,22,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.5168539325842697,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine,961,5,100
575,158,48,female,not Black,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0.5189873417721519,heroin,"In the past, they were arrested and convicted on a non-felony drug related charge.In additon, they have been arrested for a felony charge in the past, but they weren't convicted of it.",charged with distribution of heroin,157,5,100
576,235,28,male,not Black,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0.52,marijuana,"In the past, they were arrested and convicted on a non-felony drug related charge.",charged with distribution of marijuana. They also were charged with at least one non-drug related charge,234,5,100
577,758,27,male,not Black,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.52,cocaine,They have no prior arrests.,charged with distribution of cocaine,757,5,100
578,270,28,male,Black,0,0,1,0,0,0,2,1,1,1,1,1,1,1,1,0,1,0,0.5205479452054794,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of crack,269,5,100
579,487,39,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.5205479452054794,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute marijuana,486,5,100
580,987,48,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.5211267605633803,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin,986,5,100
581,445,32,male,not Black,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0.5211267605633803,cocaine,"In the past, they were arrested and convicted on a felony charge.",charged with possession and intent to distribute cocaine,444,5,100
582,620,25,male,not Black,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0.5211267605633803,cocaine,"In the past, they were arrested and convicted on two separate charges, one of which was a felony and one of which was drug related.",charged with distribution of cocaine,619,5,100
583,426,26,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.5211267605633803,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine,425,5,100
584,437,32,female,not Black,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0.5217391304347826,heroin,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.In additon, they have been arrested for a felony charge in the past, but they weren't convicted of it.",charged with distribution of heroin,436,5,100
585,842,40,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.5217391304347826,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana,841,5,100
586,398,25,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.5217391304347826,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin,397,5,100
587,344,45,female,not Black,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0.5217391304347826,cocaine,"In the past, they were arrested and convicted on a non-felony drug related charge.",charged with distribution of cocaine. They also were charged with at least one non-drug related charge,343,5,100
588,18,41,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.5223880597014925,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine,17,5,100
589,75,39,female,not Black,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.5238095238095238,marijuana and cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana and cocaine,74,5,100
